sex,league,position,age,salary,height,weight,topspeed,careergoals
female,second,defender,29.3,5.0,176.5,66.0,19.65,22.0
female,second,defender,21.8,4.0,178.2,66.3,22.15,17.0
female,second,defender,26.0,5.0,169.1,54.1,20.38,16.0
female,second,defender,24.5,3.0,172.8,62.2,22.06,19.0
male,third,defender,27.0,7.0,180.0,75.4,25.13,15.0
male,third,defender,32.8,10.0,178.6,73.8,25.43,18.0
male,third,defender,19.9,7.0,179.2,71.2,28.51,8.0
male,third,defender,30.6,9.0,178.3,75.8,27.75,15.0
male,third,defender,25.1,7.0,172.9,75.2,28.34,3.0
male,third,defender,26.5,6.0,178.7,71.9,26.21,15.0
male,third,defender,22.5,3.0,180.0,74.2,25.92,6.0
male,third,defender,19.2,3.0,173.4,66.9,28.87,6.0
male,third,defender,28.8,13.0,179.1,69.9,24.65,19.0
male,third,defender,35.4,9.0,177.0,75.0,28.38,8.0
male,third,defender,34.7,9.0,172.8,79.2,29.05,9.0
male,third,defender,35.2,11.0,181.7,78.3,23.02,23.0
male,third,defender,29.9,10.0,174.2,74.7,29.47,8.0
male,third,defender,32.7,8.0,183.5,79.3,25.23,15.0
male,third,defender,26.8,7.0,179.8,77.3,28.22,12.0
male,third,defender,24.4,7.0,179.1,67.9,23.7,15.0
male,third,defender,28.7,10.0,175.6,72.0,26.97,18.0
male,third,defender,30.3,9.0,180.8,71.9,24.39,18.0
male,third,defender,25.4,6.0,175.8,77.3,27.33,5.0
male,third,defender,26.9,8.0,177.5,73.7,27.89,11.0
male,third,defender,30.9,10.0,178.0,69.5,26.3,18.0
male,third,defender,35.9,9.0,171.3,77.1,30.18,11.0
male,third,defender,25.6,9.0,179.5,77.0,29.73,15.0
male,third,defender,24.6,8.0,178.2,78.7,30.17,8.0
male,third,defender,23.2,3.0,173.4,77.5,28.45,6.0
male,third,defender,19.2,4.0,175.5,74.3,27.37,6.0
male,third,defender,25.3,7.0,176.6,75.9,24.7,9.0
male,third,defender,26.5,6.0,179.3,77.9,24.16,8.0
male,third,defender,29.0,12.0,178.3,77.0,30.43,13.0
male,third,defender,27.0,8.0,175.4,72.3,26.29,11.0
male,third,defender,19.8,7.0,180.6,76.1,26.63,14.0
male,third,defender,25.7,10.0,177.4,73.1,27.89,8.0
male,third,defender,25.3,8.0,178.3,67.6,25.22,19.0
male,third,defender,26.4,9.0,177.4,72.7,24.39,11.0
male,third,defender,32.7,11.0,181.4,79.1,25.39,17.0
male,third,defender,25.6,6.0,175.3,73.0,26.92,10.0
male,third,defender,28.4,7.0,179.4,77.7,26.63,12.0
male,third,defender,31.9,8.0,172.5,70.7,23.74,9.0
male,third,defender,25.2,8.0,178.9,81.2,26.54,12.0
male,third,defender,25.0,9.0,176.1,72.1,26.28,5.0
male,third,defender,25.1,8.0,181.7,77.5,27.26,17.0
male,third,defender,26.6,9.0,173.9,67.9,26.5,13.0
male,third,defender,25.8,8.0,171.7,74.8,29.22,9.0
male,third,defender,25.1,7.0,176.5,77.5,31.09,10.0
male,third,defender,29.1,9.0,182.6,79.2,25.16,17.0
male,third,defender,25.7,7.0,177.0,79.1,28.07,7.0
male,third,defender,18.7,5.0,174.7,74.4,28.18,4.0
male,third,defender,22.0,8.0,177.3,80.2,29.07,10.0
male,third,defender,21.8,7.0,172.2,65.8,28.13,8.0
male,third,defender,22.1,5.0,180.3,73.3,26.74,15.0
male,third,defender,33.4,10.0,175.8,71.8,23.99,21.0
male,third,defender,25.5,6.0,176.1,70.6,27.15,13.0
male,third,defender,25.7,8.0,184.2,77.4,24.8,23.0
male,third,defender,31.7,12.0,183.7,80.6,26.65,19.0
male,third,defender,26.3,9.0,174.1,68.5,28.48,9.0
male,third,defender,27.0,9.0,175.9,67.8,25.77,13.0
male,third,defender,22.4,4.0,177.5,70.4,26.12,12.0
male,third,defender,23.9,3.0,175.4,75.4,27.69,9.0
male,third,defender,19.9,3.0,178.1,81.0,27.93,2.0
male,third,defender,24.6,7.0,182.9,78.7,28.97,20.0
male,third,defender,30.2,7.0,177.6,73.4,25.35,16.0
male,third,defender,26.7,8.0,176.4,69.7,26.68,10.0
male,third,defender,28.2,9.0,182.7,76.6,24.77,20.0
male,third,defender,30.7,8.0,178.2,73.5,24.39,17.0
male,third,defender,31.2,13.0,183.0,79.0,25.69,19.0
male,third,defender,29.7,9.0,172.4,77.6,30.5,5.0
male,third,defender,24.9,8.0,173.9,71.9,25.73,9.0
male,third,defender,23.7,9.0,178.9,72.6,23.05,18.0
male,third,defender,36.6,10.0,177.0,79.2,26.15,10.0
male,third,defender,27.0,11.0,183.6,75.4,25.87,14.0
male,third,defender,26.5,7.0,177.0,76.2,26.67,4.0
male,third,defender,20.5,9.0,174.7,67.3,25.94,10.0
male,third,defender,23.2,6.0,175.0,77.4,27.02,7.0
male,third,defender,26.7,7.0,180.0,75.4,29.2,12.0
male,third,defender,22.6,9.0,182.5,80.5,26.78,13.0
male,third,defender,23.6,7.0,172.7,73.0,27.95,11.0
male,third,defender,25.3,10.0,175.9,74.6,27.07,10.0
male,third,defender,26.9,9.0,178.2,80.0,25.31,11.0
male,third,defender,22.4,9.0,184.2,77.3,23.77,18.0
male,third,defender,26.5,7.0,178.3,75.2,25.88,12.0
male,third,defender,26.6,10.0,172.8,66.7,25.7,13.0
male,third,defender,29.8,6.0,177.1,74.0,27.31,16.0
male,third,defender,33.6,9.0,176.0,77.0,26.97,9.0
male,third,defender,24.3,9.0,174.1,72.3,28.53,10.0
male,third,defender,23.8,5.0,170.7,67.1,27.92,7.0
male,third,defender,29.5,8.0,175.6,75.5,25.53,9.0
male,third,defender,32.4,11.0,177.5,70.5,28.4,14.0
male,third,defender,30.2,9.0,180.9,73.9,25.44,13.0
male,third,defender,28.8,5.0,171.0,73.3,30.13,6.0
male,third,defender,32.0,9.0,173.5,75.3,27.03,4.0
male,third,defender,26.5,5.0,174.5,74.1,27.0,12.0
male,third,defender,24.1,5.0,171.3,71.4,31.64,3.0
male,third,defender,26.7,11.0,183.4,79.4,27.32,14.0
male,third,defender,25.1,7.0,182.5,81.4,26.79,20.0
male,third,defender,20.1,5.0,170.3,69.3,29.55,0.0
male,third,defender,27.8,8.0,177.3,75.1,26.12,14.0
male,third,defender,24.0,6.0,174.9,80.7,31.28,6.0
male,third,defender,31.1,10.0,175.2,68.2,25.82,17.0
male,third,defender,25.5,9.0,179.8,70.8,24.11,16.0
male,third,defender,31.8,11.0,180.3,79.0,28.0,15.0
male,third,defender,30.4,10.0,175.7,70.0,28.63,12.0
male,third,defender,21.8,5.0,177.3,76.0,27.1,8.0
male,third,defender,23.2,8.0,175.8,75.1,26.44,13.0
male,third,defender,27.0,10.0,175.9,75.5,29.61,8.0
male,third,defender,24.7,9.0,176.6,74.6,26.31,8.0
male,third,defender,24.6,7.0,175.0,70.2,26.24,17.0
male,third,defender,23.2,6.0,176.9,72.5,26.34,13.0
male,third,defender,20.5,7.0,176.0,70.0,26.99,8.0
male,third,defender,23.0,7.0,181.2,75.3,23.54,22.0
male,third,defender,28.7,10.0,184.2,80.7,25.52,16.0
male,third,defender,25.3,7.0,178.3,70.1,25.58,17.0
male,third,defender,35.7,7.0,181.9,80.9,23.36,23.0
male,third,defender,23.0,7.0,178.8,73.4,26.62,6.0
male,third,defender,17.9,4.0,172.4,70.6,29.25,6.0
male,third,defender,30.4,11.0,179.4,80.1,24.61,22.0
male,third,defender,32.7,11.0,183.0,70.6,24.61,18.0
male,third,defender,29.1,9.0,179.0,72.7,27.45,15.0
male,third,defender,27.2,11.0,176.7,75.3,28.6,12.0
male,third,defender,25.7,7.0,180.1,78.2,28.99,14.0
male,third,defender,28.1,8.0,179.0,71.6,23.86,22.0
male,third,defender,31.3,9.0,175.7,69.3,27.28,11.0
male,third,defender,25.3,5.0,177.7,73.1,25.75,8.0
male,third,defender,23.8,7.0,181.4,78.1,23.79,12.0
male,third,defender,23.5,10.0,175.7,74.6,31.72,4.0
male,third,defender,35.3,11.0,174.2,75.6,29.4,10.0
male,third,defender,24.2,7.0,179.0,77.0,27.47,6.0
male,third,defender,19.8,9.0,181.6,76.8,28.38,14.0
male,third,defender,28.6,10.0,178.0,74.1,29.43,18.0
male,third,defender,23.7,11.0,186.9,74.9,27.02,17.0
male,third,defender,18.0,4.0,174.6,70.4,27.16,0.0
male,third,defender,30.7,8.0,179.9,77.2,24.89,16.0
male,third,defender,29.4,8.0,180.1,76.5,26.06,13.0
male,third,defender,24.7,7.0,180.2,79.5,26.09,17.0
male,third,defender,24.8,8.0,177.7,73.3,28.53,10.0
male,third,defender,24.0,8.0,181.2,73.0,23.19,14.0
male,third,defender,26.9,8.0,181.1,75.1,26.38,16.0
male,third,defender,32.8,8.0,177.5,78.1,25.28,10.0
male,third,defender,27.5,12.0,186.3,75.8,24.31,24.0
female,third,defender,18.6,0.0,168.9,63.5,21.2,7.0
female,third,defender,30.4,2.0,174.3,68.8,19.89,13.0
female,third,defender,24.9,2.0,167.1,64.1,21.59,8.0
female,third,defender,23.1,1.0,167.2,61.7,21.0,6.0
female,third,defender,31.9,1.0,172.1,66.9,19.59,14.0
female,third,defender,21.8,2.0,170.3,66.7,21.53,7.0
female,third,defender,33.3,2.0,172.0,64.2,18.07,18.0
female,third,defender,27.6,1.0,172.8,66.0,17.4,18.0
female,third,defender,30.5,1.0,170.6,69.7,21.9,13.0
female,third,defender,29.4,2.0,170.8,63.2,21.84,11.0
female,third,defender,31.6,2.0,173.8,63.8,17.07,14.0
female,third,defender,18.9,2.0,167.9,60.1,21.18,6.0
female,third,defender,20.7,1.0,169.6,59.2,18.84,11.0
female,third,defender,25.2,1.0,171.6,59.4,16.33,19.0
female,third,defender,24.0,1.0,169.3,63.3,20.34,15.0
female,third,defender,25.1,2.0,171.0,62.8,18.67,14.0
female,third,defender,24.7,1.0,164.4,56.7,18.7,7.0
female,third,defender,32.8,2.0,173.9,65.2,20.1,21.0
female,third,defender,33.6,3.0,168.0,60.2,19.91,14.0
female,third,defender,26.1,1.0,172.5,61.4,16.49,22.0
female,third,defender,21.1,1.0,170.4,65.2,21.59,7.0
female,third,defender,26.0,1.0,169.6,65.9,19.79,10.0
female,third,defender,25.0,1.0,172.5,60.9,18.49,16.0
female,third,defender,34.2,2.0,170.1,64.5,18.54,16.0
female,third,defender,27.2,2.0,167.5,61.5,22.77,9.0
female,third,defender,25.9,1.0,169.8,62.0,19.93,11.0
female,third,defender,28.4,1.0,168.7,67.1,17.52,10.0
female,third,defender,33.2,2.0,171.6,61.2,20.57,17.0
female,third,defender,22.9,0.0,173.8,69.0,20.38,11.0
female,third,defender,21.2,1.0,174.1,62.9,18.11,15.0
female,third,defender,22.6,2.0,166.1,56.2,22.69,6.0
female,third,defender,26.0,1.0,171.7,62.7,19.28,16.0
female,third,defender,25.8,1.0,173.2,66.6,19.53,16.0
female,third,defender,22.6,1.0,169.5,62.6,21.32,6.0
female,third,defender,21.2,1.0,167.7,57.2,18.19,18.0
female,third,defender,28.0,2.0,169.5,62.8,20.84,8.0
female,third,defender,20.1,1.0,173.4,65.9,20.09,15.0
female,third,defender,26.8,1.0,168.7,59.4,18.5,11.0
female,third,defender,21.0,1.0,166.7,60.1,22.44,5.0
female,third,defender,26.4,1.0,172.5,63.2,20.34,16.0
female,third,defender,28.3,2.0,166.8,60.1,20.51,4.0
female,third,defender,22.7,2.0,169.7,61.0,18.16,9.0
female,third,defender,31.1,2.0,166.7,60.4,20.54,9.0
female,third,defender,28.9,1.0,171.5,60.6,18.97,12.0
female,third,defender,23.5,1.0,172.1,62.5,20.42,15.0
female,third,defender,23.4,1.0,173.7,65.4,20.69,13.0
female,third,defender,25.2,1.0,169.8,61.7,22.82,7.0
female,third,defender,35.2,2.0,172.3,63.3,18.25,23.0
female,third,defender,25.4,2.0,170.8,69.5,20.98,8.0
female,third,defender,30.7,3.0,166.3,63.4,24.62,5.0
female,third,defender,21.3,1.0,168.0,63.8,20.97,5.0
female,third,defender,22.7,2.0,168.3,58.9,19.4,8.0
female,third,defender,32.7,2.0,168.8,66.4,18.87,13.0
female,third,defender,28.7,2.0,172.8,65.1,20.44,12.0
female,third,defender,30.5,2.0,165.9,63.2,22.19,8.0
female,third,defender,24.9,1.0,170.8,64.3,18.91,14.0
female,third,defender,21.3,1.0,165.5,57.2,21.48,3.0
female,third,defender,31.9,2.0,169.9,65.9,20.47,15.0
female,third,defender,21.6,1.0,172.1,61.3,18.27,14.0
female,third,defender,31.9,2.0,169.6,60.1,18.13,21.0
female,third,defender,25.1,1.0,166.6,65.0,24.33,5.0
female,third,defender,22.1,1.0,167.8,63.2,21.36,9.0
female,third,defender,23.4,1.0,168.0,60.8,21.28,11.0
female,third,defender,30.2,2.0,170.7,68.4,23.6,13.0
female,third,defender,18.6,1.0,174.3,61.2,18.39,13.0
female,third,defender,26.0,2.0,170.5,70.3,22.51,8.0
female,third,defender,33.7,1.0,170.3,64.8,19.41,10.0
female,third,defender,24.1,2.0,166.8,64.3,20.43,3.0
female,third,defender,28.6,1.0,170.6,60.6,19.72,11.0
female,third,defender,24.2,2.0,171.3,59.0,20.67,10.0
female,third,defender,25.9,1.0,169.6,60.9,18.8,14.0
female,third,defender,25.3,1.0,167.3,57.7,22.49,9.0
female,third,defender,36.3,1.0,170.9,61.6,19.87,17.0
female,third,defender,25.7,1.0,171.3,66.6,21.71,14.0
female,third,defender,29.2,1.0,172.6,61.0,20.26,16.0
female,third,defender,21.2,2.0,172.7,65.5,18.56,15.0
female,third,defender,31.0,2.0,168.9,66.3,20.2,15.0
female,third,defender,22.1,1.0,167.3,67.2,20.3,2.0
female,third,defender,26.1,2.0,171.3,63.3,19.12,15.0
female,third,defender,23.1,1.0,167.1,67.2,21.63,5.0
female,third,defender,18.9,1.0,168.9,67.5,19.06,3.0
female,third,defender,26.4,1.0,170.9,67.3,19.15,12.0
female,third,defender,23.1,1.0,170.5,60.3,20.21,10.0
female,third,defender,26.1,1.0,170.6,65.1,19.37,10.0
female,third,defender,25.3,1.0,167.3,57.6,20.15,15.0
female,third,defender,27.3,2.0,171.2,66.0,20.8,8.0
female,third,defender,29.2,1.0,174.2,63.4,19.18,20.0
female,third,defender,21.2,0.0,175.0,69.5,19.67,15.0
female,third,defender,21.9,1.0,170.7,64.3,20.16,11.0
female,third,defender,26.8,2.0,168.6,63.7,23.34,7.0
female,third,defender,25.2,2.0,173.1,60.5,19.98,18.0
female,third,defender,24.6,1.0,166.9,62.5,18.36,9.0
female,third,defender,24.0,2.0,170.0,64.4,16.15,12.0
female,third,defender,23.0,1.0,171.2,63.1,21.47,13.0
female,third,defender,22.6,0.0,171.1,64.7,19.55,6.0
female,third,defender,29.0,1.0,173.6,63.3,16.8,19.0
female,third,defender,25.2,1.0,167.2,56.9,20.27,6.0
female,third,defender,20.6,1.0,173.9,64.1,20.72,16.0
female,third,defender,32.2,1.0,172.5,56.8,16.03,24.0
female,third,defender,30.7,1.0,167.6,60.9,20.49,6.0
female,third,defender,24.5,2.0,169.1,62.3,21.6,11.0
female,third,defender,27.6,2.0,169.4,59.6,18.89,18.0
female,third,defender,27.3,2.0,171.6,62.1,18.72,15.0
female,third,defender,29.0,2.0,168.9,60.9,21.97,13.0
female,third,defender,28.7,2.0,165.6,58.8,20.4,11.0
female,third,defender,24.7,2.0,171.2,64.0,18.63,15.0
female,third,defender,20.7,1.0,167.6,62.3,21.58,8.0
female,third,defender,24.9,2.0,167.9,62.6,20.9,6.0
female,third,defender,19.6,2.0,169.6,62.5,22.82,10.0
female,third,defender,27.8,2.0,174.1,63.0,19.37,19.0
female,third,defender,28.5,2.0,166.4,62.6,24.49,7.0
female,third,defender,31.2,2.0,172.0,65.2,16.81,11.0
female,third,defender,23.9,2.0,171.0,66.2,20.04,12.0
female,third,defender,28.3,2.0,171.0,62.8,21.29,12.0
female,third,defender,28.4,1.0,168.5,65.1,21.25,4.0
female,third,defender,25.9,1.0,169.3,62.1,21.27,7.0
female,third,defender,30.8,1.0,169.1,63.7,18.61,12.0
female,third,defender,25.7,1.0,169.8,60.9,19.67,12.0
female,third,defender,28.3,2.0,169.4,59.2,17.71,19.0
female,third,defender,20.7,1.0,173.7,64.3,19.03,13.0
female,third,defender,38.1,1.0,173.3,61.4,16.6,19.0
female,third,defender,27.3,1.0,168.7,61.6,19.25,14.0
female,third,defender,33.6,2.0,168.3,62.3,22.49,15.0
female,third,defender,33.7,3.0,166.8,62.5,18.48,9.0
female,third,defender,30.6,2.0,168.7,60.7,18.59,15.0
female,third,defender,23.4,1.0,174.9,64.0,17.32,13.0
female,third,defender,26.5,1.0,174.9,62.7,16.38,18.0
female,third,defender,24.2,1.0,171.1,61.5,19.28,11.0
female,third,defender,20.0,0.0,168.7,61.4,17.7,8.0
female,third,defender,19.8,2.0,169.1,65.9,21.7,7.0
female,third,defender,25.1,1.0,172.8,66.8,20.0,14.0
female,third,defender,26.7,1.0,167.3,61.0,18.03,13.0
female,third,defender,26.7,2.0,169.5,63.8,20.96,11.0
female,third,defender,27.4,2.0,170.8,61.5,19.43,19.0
female,third,defender,23.7,1.0,173.5,65.0,18.85,15.0
female,third,defender,28.1,2.0,171.4,65.4,17.6,14.0
female,third,defender,18.4,1.0,169.3,58.6,18.49,13.0
female,third,defender,20.5,1.0,169.2,64.1,17.55,9.0
female,third,defender,25.6,2.0,172.8,64.0,21.86,12.0
male,first,goalkeeper,21.3,78.0,192.2,90.9,29.49,0.0
male,first,goalkeeper,21.7,97.0,195.1,95.9,27.09,0.0
male,first,goalkeeper,26.1,91.0,192.6,89.6,23.09,0.0
male,first,goalkeeper,24.2,245.0,190.0,83.3,26.64,0.0
male,first,goalkeeper,28.9,148.0,191.0,86.6,24.94,0.0
male,first,goalkeeper,24.4,104.0,189.3,85.0,26.46,0.0
male,first,goalkeeper,27.3,228.0,192.4,88.9,25.69,0.0
male,first,goalkeeper,23.3,83.0,190.3,88.5,28.82,0.0
male,first,goalkeeper,28.7,180.0,191.0,87.2,24.52,0.0
male,first,goalkeeper,25.1,89.0,192.8,92.1,22.92,0.0
male,first,goalkeeper,26.3,262.0,187.6,82.0,24.83,0.0
male,first,goalkeeper,27.6,186.0,189.7,81.6,25.75,0.0
male,first,goalkeeper,22.0,46.0,191.2,86.6,22.97,0.0
male,first,goalkeeper,21.0,78.0,190.2,81.6,26.81,0.0
male,first,goalkeeper,22.8,240.0,190.0,84.5,26.2,0.0
male,first,goalkeeper,25.2,158.0,189.4,83.0,26.0,0.0
male,first,goalkeeper,27.2,133.0,186.9,78.6,25.88,0.0
male,first,goalkeeper,29.3,133.0,186.8,82.9,25.25,0.0
male,first,goalkeeper,24.9,187.0,189.1,85.0,28.26,0.0
male,first,goalkeeper,25.4,177.0,192.9,91.5,26.32,0.0
male,first,goalkeeper,29.5,153.0,193.2,90.6,27.35,0.0
male,first,goalkeeper,24.3,141.0,192.2,87.4,26.67,0.0
male,first,goalkeeper,29.5,244.0,191.5,90.9,24.32,0.0
male,first,goalkeeper,30.3,175.0,189.3,82.5,26.66,0.0
male,first,goalkeeper,25.7,42.0,187.1,82.9,26.14,0.0
male,first,goalkeeper,27.2,226.0,189.0,84.7,26.55,0.0
male,first,goalkeeper,27.6,264.0,192.7,87.5,26.21,0.0
male,first,goalkeeper,27.1,44.0,191.2,82.1,23.37,0.0
male,first,goalkeeper,27.4,157.0,192.0,86.3,26.91,0.0
male,first,goalkeeper,28.1,119.0,194.1,91.7,24.68,0.0
male,first,goalkeeper,33.9,114.0,185.5,83.0,20.93,0.0
male,first,goalkeeper,24.0,228.0,187.0,80.8,27.04,0.0
male,first,goalkeeper,19.2,92.0,191.3,91.8,25.12,0.0
male,first,goalkeeper,27.7,132.0,191.5,87.3,27.06,0.0
male,first,goalkeeper,28.2,70.0,189.4,82.7,24.96,0.0
male,first,goalkeeper,30.7,141.0,189.5,82.2,28.33,0.0
male,first,goalkeeper,28.5,255.0,190.8,81.9,27.45,0.0
male,first,goalkeeper,24.2,144.0,188.0,78.5,25.91,0.0
male,first,goalkeeper,25.3,213.0,191.4,86.4,28.04,0.0
male,first,goalkeeper,27.0,213.0,191.8,85.1,24.5,0.0
male,first,goalkeeper,26.3,56.0,189.5,81.9,23.6,0.0
male,first,goalkeeper,22.1,152.0,186.6,79.2,25.95,0.0
male,first,goalkeeper,21.2,172.0,190.4,81.8,27.37,0.0
male,first,goalkeeper,26.0,139.0,189.9,84.1,24.9,0.0
male,first,goalkeeper,24.0,94.0,191.2,88.8,26.19,0.0
male,first,goalkeeper,26.7,201.0,189.3,84.5,26.84,0.0
male,first,goalkeeper,23.7,87.0,186.9,82.2,25.5,0.0
male,first,goalkeeper,23.5,136.0,189.8,84.3,24.05,0.0
male,first,goalkeeper,22.2,107.0,191.9,87.2,29.47,0.0
male,first,goalkeeper,22.9,143.0,192.8,87.7,23.03,0.0
male,first,goalkeeper,24.0,140.0,188.6,82.1,26.42,0.0
male,first,goalkeeper,35.5,299.0,193.9,91.6,25.92,0.0
male,first,goalkeeper,26.8,138.0,191.5,92.5,23.46,0.0
male,first,goalkeeper,33.5,305.0,190.3,84.3,25.48,0.0
male,first,goalkeeper,21.5,141.0,193.7,89.4,23.1,0.0
male,first,goalkeeper,22.5,143.0,191.3,83.7,26.16,0.0
male,first,goalkeeper,29.6,145.0,192.1,88.0,23.5,0.0
male,first,goalkeeper,31.9,283.0,185.9,76.2,28.8,0.0
male,first,goalkeeper,25.7,165.0,189.5,85.6,27.27,0.0
male,first,goalkeeper,20.0,162.0,188.7,81.0,28.06,0.0
female,first,goalkeeper,29.4,25.0,181.3,72.7,19.01,0.0
female,first,goalkeeper,30.9,34.0,180.9,75.7,19.27,0.0
female,first,goalkeeper,24.7,25.0,175.2,68.8,19.83,0.0
female,first,goalkeeper,26.9,28.0,176.6,70.2,18.31,0.0
female,first,goalkeeper,29.2,26.0,181.1,76.6,17.3,0.0
female,first,goalkeeper,25.2,26.0,179.9,73.5,19.08,0.0
female,first,goalkeeper,24.9,26.0,179.7,70.9,20.83,0.0
female,first,goalkeeper,22.9,25.0,180.0,72.1,17.04,0.0
female,first,goalkeeper,26.6,28.0,176.3,68.5,20.31,0.0
female,first,goalkeeper,33.3,29.0,175.4,66.8,19.11,0.0
female,first,goalkeeper,36.2,32.0,177.7,65.8,19.32,0.0
female,first,goalkeeper,29.8,26.0,177.6,65.6,17.24,0.0
female,first,goalkeeper,26.3,30.0,175.1,64.8,20.99,0.0
female,first,goalkeeper,18.2,19.0,173.4,68.1,17.78,0.0
female,first,goalkeeper,32.9,36.0,176.8,73.1,19.75,0.0
female,first,goalkeeper,27.8,24.0,180.7,75.6,16.98,0.0
female,first,goalkeeper,27.8,26.0,181.8,75.7,20.14,0.0
female,first,goalkeeper,21.5,22.0,178.2,68.1,17.22,0.0
female,first,goalkeeper,22.9,24.0,177.2,70.5,21.28,0.0
female,first,goalkeeper,33.6,27.0,175.0,67.5,18.14,0.0
female,first,goalkeeper,27.0,33.0,176.3,70.6,18.94,0.0
female,first,goalkeeper,27.4,30.0,178.7,72.2,18.21,0.0
female,first,goalkeeper,20.6,16.0,173.6,65.4,19.11,0.0
female,first,goalkeeper,26.6,27.0,178.5,73.2,19.65,0.0
female,first,goalkeeper,32.9,20.0,184.5,83.7,15.82,0.0
female,first,goalkeeper,31.1,30.0,176.3,68.3,17.54,0.0
female,first,goalkeeper,27.6,23.0,177.8,66.6,16.66,0.0
female,first,goalkeeper,21.7,21.0,177.8,72.6,16.13,0.0
female,first,goalkeeper,25.8,28.0,172.6,65.3,17.6,0.0
female,first,goalkeeper,24.0,31.0,171.3,66.2,19.96,0.0
female,first,goalkeeper,32.6,33.0,179.9,67.8,20.45,0.0
female,first,goalkeeper,34.0,29.0,183.4,81.4,16.7,0.0
female,first,goalkeeper,17.3,16.0,179.4,74.8,20.4,0.0
female,first,goalkeeper,22.9,23.0,178.5,70.7,20.99,0.0
female,first,goalkeeper,25.6,29.0,179.2,67.9,19.51,0.0
female,first,goalkeeper,25.8,25.0,182.5,77.1,18.07,0.0
female,first,goalkeeper,29.0,27.0,177.3,69.4,16.86,0.0
female,first,goalkeeper,23.9,19.0,175.4,62.5,18.34,0.0
female,first,goalkeeper,22.0,27.0,179.0,74.7,21.51,0.0
female,first,goalkeeper,19.7,13.0,174.4,67.3,17.89,0.0
female,first,goalkeeper,28.4,37.0,175.8,73.2,21.39,0.0
female,first,goalkeeper,29.4,24.0,177.8,72.8,18.66,0.0
female,first,goalkeeper,26.2,25.0,178.6,74.9,18.06,0.0
female,first,goalkeeper,20.1,23.0,174.0,66.6,20.01,0.0
female,first,goalkeeper,27.5,27.0,179.8,71.7,19.2,0.0
female,first,goalkeeper,30.7,43.0,172.0,68.2,21.83,0.0
female,first,goalkeeper,25.2,26.0,179.5,74.5,18.25,0.0
female,first,goalkeeper,34.5,25.0,177.3,70.5,17.41,0.0
female,first,goalkeeper,18.9,18.0,188.0,78.4,20.75,0.0
female,first,goalkeeper,21.8,18.0,178.2,71.9,18.58,0.0
female,first,goalkeeper,34.4,28.0,177.0,71.0,18.0,0.0
female,first,goalkeeper,22.6,15.0,176.5,68.5,19.08,0.0
female,first,goalkeeper,29.9,27.0,183.6,77.8,19.51,0.0
female,first,goalkeeper,31.7,28.0,177.2,69.3,17.95,0.0
female,first,goalkeeper,33.6,32.0,170.5,61.5,18.95,0.0
female,first,goalkeeper,20.5,22.0,176.3,69.4,22.03,0.0
female,first,goalkeeper,17.7,25.0,176.0,68.7,19.21,0.0
female,first,goalkeeper,27.0,24.0,180.2,76.2,20.42,0.0
female,first,goalkeeper,32.7,22.0,177.6,65.5,16.96,0.0
female,first,goalkeeper,29.8,21.0,174.3,72.9,17.17,0.0
male,second,goalkeeper,26.3,37.0,187.5,80.7,26.57,0.0
male,second,goalkeeper,32.6,63.0,188.6,85.5,23.43,0.0
male,second,goalkeeper,24.7,58.0,187.4,80.2,24.93,0.0
male,second,goalkeeper,25.9,75.0,187.5,79.3,24.61,0.0
male,second,goalkeeper,24.6,32.0,193.9,88.0,25.74,0.0
male,second,goalkeeper,32.7,69.0,184.6,72.6,25.94,0.0
male,second,goalkeeper,22.9,53.0,192.0,87.5,22.08,0.0
male,second,goalkeeper,30.1,87.0,194.1,88.6,24.05,0.0
male,second,goalkeeper,22.8,63.0,190.6,87.1,27.17,0.0
male,second,goalkeeper,26.6,58.0,189.2,86.8,24.79,0.0
male,second,goalkeeper,28.1,64.0,190.7,91.0,24.78,0.0
male,second,goalkeeper,24.9,62.0,190.8,90.2,24.06,0.0
male,second,goalkeeper,29.5,56.0,189.7,88.2,24.5,0.0
male,second,goalkeeper,26.8,53.0,190.2,87.0,25.44,0.0
male,second,goalkeeper,32.7,70.0,184.5,79.5,24.11,0.0
male,second,goalkeeper,22.8,56.0,185.5,79.0,26.05,0.0
male,second,goalkeeper,24.9,60.0,186.3,83.9,24.54,0.0
male,second,goalkeeper,27.1,56.0,190.8,88.2,23.76,0.0
male,second,goalkeeper,26.6,72.0,183.6,77.3,24.94,0.0
male,second,goalkeeper,23.1,70.0,184.6,76.4,24.61,0.0
male,second,goalkeeper,20.5,77.0,189.1,86.4,26.8,0.0
male,second,goalkeeper,30.5,99.0,198.5,92.2,26.19,0.0
male,second,goalkeeper,29.8,65.0,189.8,88.4,23.93,0.0
male,second,goalkeeper,23.5,71.0,188.5,82.9,25.32,0.0
male,second,goalkeeper,25.7,47.0,182.3,77.9,27.32,0.0
male,second,goalkeeper,23.3,30.0,189.4,86.7,27.76,0.0
male,second,goalkeeper,27.9,39.0,189.2,84.3,25.54,0.0
male,second,goalkeeper,30.3,86.0,189.0,79.8,21.76,0.0
male,second,goalkeeper,27.8,65.0,190.3,87.3,24.43,0.0
male,second,goalkeeper,23.1,82.0,184.6,78.8,27.48,0.0
