Sex,Sample ID,Month,Season,Year,Site,Ad_Atlantic_Salmon,Ad_cutthroat_trout,Ad_dolly_varden,Ad_Chinook_salmon,Ad_chum_salmon,Ad_coho_salmon,Ad_pink_salmon,Ad_sockeye_salmon,Ad_steelhead,American_Shad,Atka_Mackerel,Bathyraja_interrupta,Bay_Goby,Bering_Flounder,Big_Skate,Blackbelly_Eelpout,Buffalo_Sculpin,Butter_Sole,Cabezon,California_Market_Squid,Capelin,China_Rockfish,Dover_Sole,Dungeness_crab,English_Sole,Eulachon,Giant_Pacific_Octopus,Giant_Wrymouth,Great_Sculpin,Juv_Atlantic_salmon,Juv_Chinook_salmon,Juv_chum_salmon,Juv_coho_salmon,Juv_cutthroat_trout,Juv_dolly_varden,Juv_pink_salmon_,Juv_sockeye_salmon,Juv_steelhead,Kelp_Greenling,Lingcod,Longfin_Smelt,Longspine_Combfish,Magister_armhook_squid,Northern_Anchovy,Northern_Clingfish,Northern_Smoothtongue,Pacific_Cod,Pacific_Hake,Pacific_Halibut,Pacific_Herring,Pacific_Red_Octopus,Pacific_Sand_Lance,Pacific_Sandfish,Pacific_Staghorn_Sculpin,Pacific_Tomcod,Padded_Sculpin,Pile_Surfperch,Plainfin_Midshipman,Prickly_Sculpin,Puget_Sound_Rockfish,Red_Irish_Lord,River_Lamprey,Rock_Gunnel,Sablefish,Saddleback_Gunnel,Sand_Sole,Shiner_Surfperch,Snake_Prickleback,Speckled_Sanddab,Spiny_Dogfish,Spotted_Ratfish,Starry_Flounder,Striped_Surfperch,Surf_Smelt,Tadpole_Sculpin,Threespine_Stickleback,Walleye_Pollock,Whitebait_Smelt,Whitespotted_Greenling,Wolf_Eel,,Batrachoidiformes,Cephalopoda,Chimaeriformes,Clupeiformes,Crustacea,Gadiformes,Gasterosteiformes,Gobiesociformes,Osmeriformes,Perciformes,Petromyzontiformes,Pleuronectiformes,Rajiformes,Salmoniformes,Scorpaeniformes,Squaliformes
F,Pv13.606,10,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.631578947,1.973684211,89.47368421,0,0,1.973684211,0,0,0,0,0,0,0,0,0,0,0,0,0,3.947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,3.947368421,0,0,0,0,0,0,0,0,0,96.05263158,0,0
F,Pv13.605,10,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv13.601,10,fall,2013,Comox,0,0,0,0,1.023454158,0,1.535181237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255863539,0,0,0,0.383795309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.91684435,20.68230277,0,0,0,0,0,0,0,0,0,0,0,42.85714286,0,0,0,0,0,0,0,0,0,2.345415778,0,0,0,,0,0,0,0,0,23.02771855,0,0,0,42.85714286,0,0,0,3.198294243,30.91684435,0
F,Pv13.600,10,fall,2013,Comox,0,0,0,3.846153846,17.30769231,44.23076923,9.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.923076923,0,0,0,0,0,0,0,0,0,17.30769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,17.30769231,0,0,0,0,0,5.769230769,0,0,0,75,1.923076923,0
F,Pv13.598,10,fall,2013,Comox,0,0,0,0,20.53937433,0,24.7249191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.134843582,0,0,0,6.181229774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.41963323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,56.58036679,43.41963323,0
F,Pv13.596,10,fall,2013,Comox,0,0,0,0,4.901960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.09803922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,95.09803922,0,0,0,0,0,0,0,0,0,4.901960784,0,0
F,Pv13.593,10,fall,2013,Comox,0,0,0,0,61.79039301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.00873362,0,0,0,0,0,0,0,0,0,1.200873362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.200873362,0,0,0,0,0,0,0,0,0,61.79039301,37.00873362,0
F,Pv13.592,10,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv13.591,10,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
M,Pv13.609,10,fall,2013,Comox,0,0,0,0,31.07255521,15.61514196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.312302839,0,0,0,,0,0,0,50,0,3.312302839,0,0,0,0,0,0,0,46.68769717,0,0
M,Pv13.604,10,fall,2013,Comox,0,0,0,0,91.93037975,1.107594937,5.221518987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.740506329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.740506329,0,0,0,0,0,0,0,0,0,98.25949367,0,0
M,Pv13.603,10,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.87873084,0,71.12126916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,71.12126916,0,28.87873084,0,0,0,0,0,0,0,0,0,0
M,Pv13.602,10,fall,2013,Comox,0,0,0,0,1.146953405,0,1.720430107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286738351,0,0,0,0.430107527,0,0,0,0,0,0,0,0,0,0,0,0,0,96.41577061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,96.41577061,0,0,0,0,0,0,0,0,0,3.58422939,0,0
M,Pv13.599,10,fall,2013,Comox,0,0,0,1.759530792,83.57771261,0,3.225806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43695015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,11.43695015,0,0,0,0,0,0,0,0,0,88.56304985,0,0
M,Pv13.597,10,fall,2013,Comox,0,0,0,92.9911155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.480750247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.528134255,0,0,0,0,0,0,0,0,,0,0,0,1.480750247,0,0,0,0,0,0,0,5.528134255,0,92.9911155,0,0
M,Pv13.594,10,fall,2013,Comox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv12.035,5,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.94736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052631579,0,0,0,0,,0,0,0,98.94736842,0,0,1.052631579,0,0,0,0,0,0,0,0,0
F,Pv12.186,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.870229008,0,0,0,0,1.526717557,0,91.60305344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.870229008,0,91.60305344,0,1.526717557,0,0,0,0,0,0,0,0,0,0
F,Pv12.119,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732356858,0,0.222891218,0,0,0.055722804,0.398020031,0.055722804,0,0,0,0,0,0,0,0,0,0,0,98.53528628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,98.53528628,0,0,0,0,0,0,0,0,0,1.464713715,0,0
F,Pv12.118,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,9.722222222,0,0,2.777777778,15.27777778,0,0,0,0,0,0,0,0,0,2.777777778,13.88888889,0,20.83333333,0,0,0,1.388888889,0,0,0,1.388888889,0,0,0,1.388888889,0,0,0,0,0,0,0,0,0,1.388888889,0,0,0,8.333333333,6.944444444,0,0,0,,1.388888889,0,0,20.83333333,0,23.61111111,8.333333333,0,0,5.555555556,1.388888889,1.388888889,0,36.11111111,1.388888889,0
F,Pv12.116,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.43561974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.564380265,0,0,0,,0,0,0,98.43561974,0,1.564380265,0,0,0,0,0,0,0,0,0,0
F,Pv12.113,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.300236407,0,0.339192106,0,0,0.169596053,0.678384212,0.113064035,0,0,0,0,0,0,0,0,0,1.654846336,0,95.74468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,95.74468085,0,1.654846336,0,0,0,0,0,0,0,2.600472813,0,0
F,Pv12.111,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.906379453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.09362055,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,91.09362055,0,0,8.906379453,0
F,Pv12.110,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.279509284,0,0.699049514,0,0,0.334328028,1.36770557,0.060786914,0,1.293103448,0,0,0,0,0,0,0,2.155172414,0,85.34482759,0,2.155172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.310344828,0,0,0,,0,0,0,85.34482759,0,6.465517242,0,0,0,2.155172414,0,0,0,4.74137931,1.293103448,0
F,Pv12.108,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561519801,23.26938054,0,0,0,0,0,0.409909455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.73308471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.02610549,0,0,0,0,,12.73308471,0,0,0,0,0,63.02610549,0,0,0,0,0,0,24.2408098,0,0
F,Pv12.106,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv12.104,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,2.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.03685897,0,7.011217948,0,0,2.003205128,20.03205128,0,0,2.083333333,0,0,0,0,0,0,0,4.166666667,0,13.54166667,0,0,0,3.125,0,0,0,5.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041666667,0,0,1.041666667,6.25,9.375,0,0,0,,5.208333333,0,0,15.625,0,13.54166667,6.25,0,0,0,0,1.041666667,0,52.08333333,6.25,0
F,Pv12.103,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
M,Pv12.187,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
M,Pv12.117,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118990957,0,0,0,0,0.118990957,1.070918611,0,0,0,0,0,0,0,0,0,0,1.832460733,0,3.403141361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308900524,0,92.14659686,0,0,0,,0,0,0,3.403141361,0,93.97905759,0,0,0,0,0,0,0,1.308900525,1.308900524,0
M,Pv12.115,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.401709402,0,0,0,0,0,0,0,0,0,0,1.51197081,0,49.46304508,0,0,0,0.734385822,0,0,0,0,0,0,0,0,0,0,2.136752137,0,35.04273504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.709401709,0,0,0,,0,9.401709402,0,35.04273504,0,3.846153846,0,0,0,0,0,0,0,51.70940171,0,0
M,Pv12.114,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765601353,0.017804683,0.169144485,0,0,0.044511707,0.67657794,0,0,0,0,0,0,0,0,0,0,0,0,16.94560669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.38075314,0,0,0,,0,0,0,16.94560669,0,81.38075314,0,0,0,0,0,0,0,1.673640168,0,0
M,Pv12.112,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.81632653,0,0,0,0,0,,0,0,0,9.183673469,0,0,0,0,0,0,0,0,0,0,90.81632653,0
M,Pv12.109,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pv12.107,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.121728545,0,0,0,0,6.204865852,0.125018506,0,0,0,0,0,0,0,0,0,1.290322581,2.580645161,0,62.58064516,0,0,0,1.290322581,0,0,0,1.935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.580645161,1.290322581,0,0,0,,1.935483871,20,0,62.58064516,0,5.161290323,2.580645161,0,0,0,0,0,0,6.451612903,1.290322581,0
M,Pv12.105,6,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
F,Pv12.299,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2294159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36312456,0,1.407459536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.407459536,0,4.36312456,0,0,0,0,0,94.2294159,0,0,0,0
F,Pv12.183,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.43138682,0,0,0,0,4.56861318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
F,Pv12.181,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.235194444,0,1.715665509,0,0,0.686266204,8.921460648,0.343133102,0,0,0,0,0,0,0,0,0,1.228501229,0,76.16707617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228501229,1.474201474,0,0,0,,0,0,0,76.16707617,0,2.702702703,1.228501229,0,0,0,0,0,0,19.90171991,0,0
F,Pv12.180,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.74844075,0,5.348527047,0,0,1.782842349,8.617071354,0,0,0,0,0,0,0,0,0,0,0,0,52.5987526,0,0,0,15.9043659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,52.5987526,0,0,0,0,0,0,0,0,0,31.4968815,15.9043659,0
F,Pv12.179,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.49322014,0,42.50677986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
F,Pv12.178,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv12.177,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.58760429,0,0,0,77.44934446,0,0,0,0,0,0,0,0,0,0,1.382598331,0,3.671036949,0,0,0,0,0,3.909415971,0,0,0,0,0,0,0,,0,0,0,13.58760429,0,0,0,0,0,8.963051251,0,0,0,0,77.44934446,0
F,Pv12.174,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.603603604,0,0,0,0,0,2.252252252,0,0,0,0,0,0,0,0,0,0,79.27927928,0,9.459459459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.801801802,0,0,0,0,0,0,0,0,0,3.603603604,0,0,0,,0,0,0,9.459459459,0,82.88288288,0,0,0,1.801801802,0,0,0,5.855855856,0,0
F,Pv12.173,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,12.5,0,2.5,0,0,5,10,0,0,0,0,0,0,0,0,0,2.5,7.5,0,22.5,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,2.5,0,0,5,5,12.5,0,0,0,,0,2.5,0,22.5,0,22.5,5,0,0,7.5,0,2.5,0,30,7.5,0
F,Pv12.172,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083743842,18.71921182,0,0,47.98029557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.21674877,0,0,0,0,,0,18.71921182,0,1.083743842,0,0,32.21674877,0,0,0,0,0,0,0,47.98029557,0
F,Pv12.171,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv12.170,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.51167965,0,11.08787542,0,0,1.583982203,23.75973304,3.959955506,0,0,0,0,0,0,0,0,0,0,0,31.09677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,31.09677419,0,0,0,0,0,0,0,0,0,68.90322582,0,0
F,Pv12.168,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,10,0,0,10,0,0,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,15,0,0,0,,5,0,0,20,0,20,5,0,0,0,0,5,0,30,15,0
F,Pv12.124,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.608540925,0,0,52.43179122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.95966785,0,0,0,0,0,0,0,0,0,,0,0,37.95966785,52.43179122,0,9.608540925,0,0,0,0,0,0,0,0,0,0
F,Pv12.120,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.234130102,0,3.864999844,0,0,1.1763043,7.561956216,0,0,0,0,0,0,0,0,0,0,0,0,79.16260954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,79.16260954,0,0,0,0,0,0,0,0,0,20.83739046,0,0
M,Pv12.298,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234981832,0.088118187,0.146863645,0,0,0.205609103,0.998672788,0.058745458,0,0,0,0,0,0,0,0,0,0,0,95.8279846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43902439,0,0,,0,0,0,95.8279846,0,0,0,0,2.43902439,0,0,0,0,1.732991013,0,0
M,Pv12.297,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.428393524,0,0,0,0,0,0,0,0,0,0,0,0,1.432129514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.13947696,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.432129514,0,0,0,0,0,96.13947696,0,0,0,2.428393524,0,0
