LotArea,Street,LandContour,LandSlope,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice
12508,Pave,Lvl,Gtl,1Fam,1.5Fin,6,7,1940,1985,TA,TA,CBlock,GasA,Ex,Y,983,767,0,1750,2,0,4,1,7,0,Y,245,0,156,0,0,0,1300,7,2008,Normal,160000.0
9100,Pave,Lvl,Gtl,1Fam,1Story,7,5,2004,2005,Gd,TA,PConc,GasA,Ex,Y,1836,0,0,1836,2,0,3,1,8,1,Y,120,33,0,0,0,0,0,10,2006,Normal,216837.0
53504,Pave,HLS,Mod,1Fam,2Story,8,5,2003,2003,Ex,TA,PConc,GasA,Ex,Y,1690,1589,0,3279,3,1,4,1,12,1,Y,503,36,0,0,210,0,0,6,2010,Normal,538000.0
7252,Pave,Lvl,Gtl,1Fam,SFoyer,5,5,1982,1982,TA,TA,CBlock,GasA,TA,Y,858,0,0,858,1,0,2,1,5,0,Y,120,0,0,0,0,0,0,4,2009,Normal,134900.0
8877,Pave,Lvl,Gtl,1Fam,1Story,4,5,1951,1951,TA,TA,CBlock,GasA,TA,Y,1220,0,0,1220,1,0,2,1,6,0,Y,0,0,0,0,0,0,0,4,2006,Normal,102000.0
7819,Pave,Lvl,Gtl,1Fam,SLvl,6,5,1976,1976,TA,TA,CBlock,GasA,TA,Y,1117,0,0,1117,1,0,3,1,6,1,Y,144,0,0,0,0,0,0,3,2010,Abnorml,107000.0
10150,Pave,Lvl,Gtl,1Fam,1Story,5,5,1958,1958,TA,TA,CBlock,GasA,Ex,Y,912,0,0,912,1,0,2,1,5,0,Y,0,0,0,0,0,0,0,7,2007,Normal,114500.0
14226,Pave,Lvl,Gtl,1Fam,1Story,8,5,2006,2006,Gd,TA,PConc,GasA,Gd,Y,1973,0,0,1973,2,0,3,1,9,1,Y,315,45,0,0,0,0,0,7,2007,Partial,395000.0
4500,Pave,Lvl,Gtl,TwnhsE,1Story,6,5,1998,1998,TA,TA,PConc,GasA,Ex,Y,1204,0,0,1204,2,0,2,1,5,0,Y,0,247,0,0,0,0,0,6,2009,Normal,162000.0
11210,Pave,Lvl,Gtl,1Fam,1Story,7,5,2005,2006,Gd,TA,PConc,GasA,Ex,Y,1614,0,0,1614,2,0,3,1,7,0,Y,144,59,0,0,0,0,0,7,2006,Partial,221500.0
13350,Pave,Lvl,Gtl,1Fam,1Story,5,5,1974,1974,TA,TA,CBlock,GasA,TA,Y,894,0,0,894,1,0,3,1,5,1,Y,241,0,0,0,0,0,0,6,2006,Normal,142500.0
8400,Pave,Lvl,Gtl,Duplex,1Story,5,5,1977,1977,TA,TA,Slab,GasA,TA,Y,2020,0,0,2020,2,0,4,2,10,2,Y,0,0,0,0,0,0,0,10,2007,Normal,144000.0
10530,Pave,Lvl,Gtl,Duplex,SFoyer,6,5,1977,1977,TA,TA,CBlock,GasA,TA,Y,1004,0,0,1004,1,0,2,1,4,0,Y,0,0,0,0,0,0,0,5,2006,Normal,135000.0
7875,Pave,Lvl,Gtl,1Fam,1Story,7,5,1995,1996,TA,TA,PConc,GasA,Gd,Y,1253,0,0,1253,2,0,3,1,6,1,Y,220,21,0,0,0,0,0,6,2007,Normal,176000.0
7153,Pave,Lvl,Gtl,1Fam,2Story,6,5,1992,1992,Gd,Gd,PConc,GasA,Ex,Y,810,793,0,1603,2,1,3,1,7,0,Y,0,124,0,0,0,0,0,7,2006,Normal,175900.0
16285,Pave,Lvl,Gtl,1Fam,1Story,7,5,2001,2002,Gd,TA,PConc,GasA,Ex,Y,1430,0,0,1430,2,0,3,1,6,0,Y,0,33,0,0,0,0,0,6,2009,Normal,187100.0
9101,Pave,Lvl,Gtl,1Fam,SFoyer,5,6,1978,1978,TA,Gd,PConc,GasA,Ex,Y,1110,0,0,1110,1,0,1,1,4,1,Y,303,30,0,0,0,0,0,7,2009,Normal,165500.0
6300,Pave,Lvl,Gtl,1Fam,2.5Unf,6,6,1914,2001,TA,TA,CBlock,GasA,Ex,Y,742,742,0,1484,2,0,3,1,9,1,Y,0,291,134,0,0,0,0,6,2008,Normal,128000.0
9790,Pave,Lvl,Gtl,1Fam,1Story,6,5,1967,1967,TA,TA,CBlock,GasA,TA,Y,1342,0,0,1342,2,0,3,1,7,1,Y,0,0,0,0,197,0,0,9,2009,Normal,161500.0
10800,Pave,Lvl,Gtl,1Fam,1.5Fin,5,6,1915,1950,TA,Gd,PConc,GasA,TA,Y,966,686,0,1652,2,0,4,1,7,0,Y,0,0,196,0,0,0,1200,6,2010,Normal,139000.0
10142,Pave,Lvl,Gtl,1Fam,2Story,7,5,2004,2004,Gd,TA,PConc,GasA,Ex,Y,956,1128,0,2084,2,1,4,1,8,0,Y,0,45,0,0,0,0,0,1,2010,Normal,233000.0
6000,Pave,Lvl,Gtl,1Fam,1Story,4,7,1954,2000,TA,TA,CBlock,GasA,Ex,Y,901,0,0,901,1,0,2,1,4,0,Y,0,0,0,0,0,0,0,8,2008,Normal,107900.0
12205,Pave,Low,Gtl,1Fam,2Story,6,8,1966,2007,TA,TA,CBlock,GasA,Gd,Y,976,1111,0,2087,2,1,5,1,9,0,Y,133,168,0,0,0,0,0,7,2007,Normal,187500.0
3182,Pave,Lvl,Gtl,TwnhsE,1Story,7,5,2005,2006,Gd,TA,PConc,GasA,Ex,Y,1145,0,0,1145,2,0,2,1,5,1,Y,100,16,0,0,0,0,0,9,2009,Normal,160200.0
11333,Pave,Lvl,Gtl,1Fam,SLvl,6,5,1976,1976,TA,TA,PConc,GasA,TA,Y,1062,0,0,1062,1,0,3,1,5,2,Y,120,0,0,0,0,0,0,5,2007,Normal,146800.0
9920,Pave,Lvl,Gtl,1Fam,2Story,7,5,1996,1997,Gd,TA,PConc,GasA,Ex,Y,1127,886,0,2013,2,1,3,1,8,1,Y,180,130,0,0,0,0,0,6,2007,Normal,269790.0
9158,Pave,Lvl,Gtl,1Fam,1Story,8,5,2007,2007,Gd,TA,PConc,GasA,Ex,Y,1496,0,0,1496,2,0,3,1,7,0,Y,168,130,0,0,0,0,0,6,2007,Partial,225000.0
10832,Pave,Lvl,Gtl,1Fam,2Story,7,5,1994,1996,Gd,TA,PConc,GasA,Ex,Y,1086,809,0,1895,2,1,3,1,7,1,Y,143,46,0,0,0,0,500,10,2008,Normal,194500.0
8400,Pave,Lvl,Gtl,1Fam,2Story,6,6,1980,1981,TA,TA,CBlock,GasA,TA,Y,888,676,0,1564,2,1,3,1,7,1,Y,0,50,0,0,204,0,0,4,2010,Normal,171000.0
8197,Pave,Lvl,Gtl,1Fam,1Story,6,5,1977,1977,TA,TA,CBlock,GasA,Ex,Y,1285,0,0,1285,1,1,3,1,7,1,Y,138,0,0,0,0,0,0,4,2007,Normal,143500.0
7677,Pave,Lvl,Gtl,1Fam,1Story,5,5,1953,1953,TA,TA,CBlock,GasA,Gd,Y,773,0,0,773,1,0,2,1,4,0,Y,0,0,0,0,0,0,0,4,2008,Abnorml,110000.0
13518,Pave,Lvl,Gtl,1Fam,2Story,9,5,2008,2009,Ex,TA,PConc,GasA,Ex,Y,1966,1174,0,3140,3,1,4,1,11,2,Y,144,78,0,0,0,0,0,7,2009,Partial,485000.0
7200,Pave,Lvl,Gtl,1Fam,1.5Fin,5,7,1937,1950,TA,TA,BrkTil,GasA,Ex,Y,981,787,0,1768,1,1,3,1,7,2,Y,0,0,264,0,0,0,0,6,2007,Normal,175000.0
12798,Pave,HLS,Mod,1Fam,2Story,6,5,1997,1997,TA,TA,PConc,GasA,Gd,Y,616,1072,0,1688,2,1,4,1,8,0,Y,403,114,185,0,0,0,400,5,2008,Normal,200000.0
4800,Pave,Lvl,Gtl,1Fam,1Story,4,7,1916,1990,TA,TA,CBlock,GasA,Ex,Y,1196,0,0,1196,1,0,2,1,5,0,Y,0,0,0,0,0,0,0,7,2007,Normal,109900.0
8199,Pave,Lvl,Gtl,1Fam,2Story,7,5,2005,2005,Gd,TA,PConc,GasA,Ex,Y,728,728,0,1456,2,1,3,1,7,1,Y,36,18,0,0,0,0,0,10,2008,Normal,189000.0
13891,Pave,Lvl,Gtl,1Fam,2Story,9,5,2008,2009,Ex,TA,PConc,GasA,Ex,Y,1734,1088,0,2822,3,1,4,1,12,1,Y,52,170,0,0,192,0,0,1,2009,Partial,582933.0
9000,Pave,Lvl,Gtl,1Fam,1Story,5,5,1954,1954,TA,TA,CBlock,GasA,TA,Y,1128,0,0,1128,1,0,2,1,5,0,Y,0,0,0,0,0,0,0,6,2006,Family,118000.0
12274,Pave,Lvl,Gtl,1Fam,1Story,7,5,2008,2008,Gd,TA,PConc,GasA,Ex,Y,1428,0,0,1428,2,0,3,1,6,0,Y,0,60,0,0,0,0,0,7,2008,Partial,227680.0
9750,Pave,Lvl,Gtl,1Fam,SLvl,5,5,1967,1967,TA,TA,PConc,GasA,Gd,Y,980,0,0,980,2,0,3,1,6,0,Y,68,0,0,0,0,0,0,10,2006,Normal,135500.0
21384,Pave,Lvl,Gtl,1Fam,2Story,5,6,1923,2004,TA,TA,CBlock,GasA,Ex,Y,1072,504,0,1576,1,1,3,1,6,1,Y,0,312,0,0,0,0,0,5,2009,Normal,223500.0
13400,Pave,Lvl,Gtl,1Fam,SLvl,5,5,1966,1966,TA,TA,CBlock,GasA,TA,Y,1086,0,0,1086,1,0,3,1,6,1,Y,0,0,0,0,0,0,0,6,2006,Normal,159950.0
8100,Pave,Lvl,Gtl,1Fam,2.5Unf,5,5,1898,1965,TA,TA,PConc,GasA,TA,N,1075,1063,0,2138,2,0,2,3,11,0,N,40,156,0,0,0,0,0,11,2009,Normal,106000.0
10140,Pave,Lvl,Gtl,1Fam,1Story,6,6,1974,1999,TA,TA,CBlock,GasA,Fa,Y,1309,0,0,1309,1,1,3,1,5,1,Y,265,0,0,0,0,648,0,1,2006,Normal,181000.0
4438,Pave,Lvl,Gtl,TwnhsE,1Story,6,5,2004,2004,Gd,TA,PConc,GasA,Ex,Y,848,0,0,848,1,0,1,1,4,1,Y,140,0,0,0,0,0,0,6,2008,Normal,144500.0
8712,Grvl,Bnk,Mod,1Fam,1Story,5,5,1952,1952,Fa,TA,CBlock,GasA,TA,N,1044,0,0,1044,1,0,2,1,4,0,N,0,0,0,0,0,0,54,6,2010,Alloca,55993.0
9750,Pave,Lvl,Gtl,1Fam,1Story,6,6,1958,1958,TA,TA,CBlock,GasA,Gd,Y,1442,0,0,1442,1,1,4,1,7,0,Y,0,0,275,0,0,0,500,4,2007,Normal,157900.0
8248,Pave,Lvl,Gtl,1Fam,1.5Fin,5,7,1918,1950,TA,TA,BrkTil,GasW,Gd,Y,686,564,0,1250,1,1,3,1,7,0,P,207,0,96,0,0,0,0,7,2006,Normal,116000.0
12137,Pave,Lvl,Gtl,1Fam,1Story,7,5,1998,1998,TA,TA,PConc,GasA,Ex,Y,1661,0,0,1661,2,0,3,1,6,0,Y,0,34,0,0,0,0,0,5,2010,Normal,224900.0
11425,Pave,Lvl,Gtl,1Fam,1Story,5,6,1954,1954,TA,TA,CBlock,GasA,Gd,Y,1008,0,0,1008,1,0,2,1,4,1,Y,0,0,120,0,0,0,0,7,2006,Normal,137000.0
13265,Pave,Lvl,Gtl,1Fam,1Story,8,5,2002,2002,Gd,TA,PConc,GasA,Ex,Y,1689,0,0,1689,2,0,3,1,7,2,Y,150,59,0,0,0,0,0,7,2008,Normal,271000.0
8816,Pave,Lvl,Gtl,1Fam,SLvl,6,7,1971,1971,TA,TA,CBlock,GasA,Gd,Y,1052,0,0,1052,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,6,2010,Normal,155000.0
6371,Pave,Lvl,Gtl,TwnhsE,1Story,7,5,2009,2010,Gd,TA,PConc,GasA,Ex,Y,1358,0,0,1358,2,0,2,1,6,1,Y,192,35,0,0,0,0,0,6,2010,Partial,224000.0
7226,Pave,Lvl,Gtl,1Fam,2Story,7,5,2003,2003,Gd,TA,PConc,GasA,Ex,Y,798,842,0,1640,2,1,3,1,6,0,Y,0,45,0,0,0,0,0,6,2008,Normal,183000.0
6000,Pave,Bnk,Mod,2fmCon,1Story,4,4,1953,1953,Fa,TA,CBlock,GasA,TA,N,936,0,0,936,1,0,2,1,4,0,Y,0,32,112,0,0,0,0,2,2009,Normal,93000.0
12394,Pave,Lvl,Gtl,1Fam,2Story,7,5,2003,2003,Gd,TA,PConc,GasA,Ex,Y,847,886,0,1733,2,1,3,1,7,1,Y,100,48,0,0,0,0,0,10,2007,Family,225000.0
9900,Pave,Lvl,Gtl,1Fam,1.5Fin,6,7,1940,1950,TA,TA,BrkTil,GasA,TA,Y,944,545,0,1489,2,0,3,1,7,1,Y,335,0,0,0,0,0,0,7,2009,Normal,139500.0
11216,Pave,Lvl,Gtl,1Fam,1Story,8,5,2006,2006,Gd,TA,PConc,GasA,Ex,Y,1489,0,0,1489,2,0,3,1,7,1,Y,0,140,0,0,0,0,0,6,2006,Partial,232600.0
14803,Pave,Lvl,Gtl,1Fam,1Story,10,5,2007,2008,Ex,TA,PConc,GasA,Ex,Y,2084,0,0,2084,2,0,2,1,7,1,Y,188,45,0,0,0,0,0,6,2008,Partial,385000.0
6130,Pave,Lvl,Gtl,1Fam,1.5Unf,5,6,1924,1950,TA,TA,BrkTil,GasA,Gd,Y,784,0,0,784,1,0,2,1,5,0,Y,0,0,116,0,0,0,0,5,2008,Normal,109500.0
8529,Pave,Lvl,Gtl,1Fam,1Story,7,5,2001,2001,Gd,TA,PConc,GasA,Ex,Y,1434,0,0,1434,2,0,3,1,6,1,Y,290,39,0,0,0,0,0,4,2009,Normal,189000.0
28698,Pave,Low,Sev,1Fam,2Story,5,5,1967,1967,TA,TA,PConc,GasA,TA,Y,1160,966,0,2126,2,1,3,1,7,0,Y,486,0,0,0,225,0,0,6,2009,Abnorml,185000.0
2544,Pave,Lvl,Gtl,Twnhs,2Story,7,5,2005,2005,Gd,TA,PConc,GasA,Ex,Y,520,623,80,1223,2,1,2,1,4,0,Y,0,166,0,0,0,0,0,7,2006,Normal,147400.0
11900,Pave,Lvl,Gtl,1Fam,1Story,6,5,1957,1957,TA,TA,CBlock,GasA,TA,Y,1392,0,0,1392,1,1,3,1,6,2,Y,0,0,0,0,192,0,0,6,2008,Normal,166000.0
3180,Pave,Lvl,Gtl,TwnhsE,2Story,7,5,2005,2005,TA,TA,PConc,GasA,Ex,Y,520,600,80,1200,2,1,2,1,4,0,Y,0,166,0,0,0,0,0,6,2006,Normal,151000.0
9548,Pave,Lvl,Gtl,1Fam,2Story,7,6,2003,2003,Gd,TA,PConc,GasA,Ex,Y,941,888,0,1829,2,1,3,1,7,1,Y,192,39,0,0,0,0,0,1,2010,Normal,237000.0
10004,Pave,Lvl,Gtl,1Fam,1Story,6,6,1964,1964,TA,TA,CBlock,GasA,TA,Y,1516,0,0,1516,1,1,3,1,6,0,Y,0,0,0,0,152,0,0,2,2009,Normal,167000.0
7875,Pave,Lvl,Gtl,1Fam,1Story,5,6,1961,1961,TA,TA,CBlock,GasA,Gd,Y,1144,0,0,1144,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,9,2008,Normal,139950.0
9600,Pave,Lvl,Gtl,1Fam,1Story,4,7,1950,1995,TA,TA,CBlock,GasA,TA,Y,1067,0,0,1067,2,0,2,1,4,0,Y,290,0,0,0,0,0,0,2,2010,Normal,128000.0
8100,Pave,Lvl,Gtl,1Fam,1Story,5,6,1948,1973,TA,TA,BrkTil,GasA,Gd,Y,1559,0,0,1559,1,0,2,1,5,0,Y,0,116,230,0,0,0,0,6,2007,Normal,153500.0
1680,Pave,Lvl,Gtl,Twnhs,2Story,6,5,1973,1973,TA,TA,CBlock,GasA,TA,Y,483,504,0,987,1,1,2,1,5,0,Y,0,0,0,0,0,0,0,11,2008,Normal,100000.0
9525,Pave,Lvl,Gtl,1Fam,1Story,5,6,1995,2006,TA,TA,PConc,GasA,Ex,Y,1099,0,0,1099,1,1,3,1,6,0,Y,278,0,0,0,0,0,0,6,2008,Normal,144000.0
11767,Pave,Lvl,Gtl,1Fam,1.5Fin,5,6,1946,1995,TA,TA,CBlock,GasA,Ex,Y,768,432,0,1200,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,5,2008,Normal,130500.0
12155,Pave,Lvl,Gtl,1Fam,2Story,6,8,1925,1950,TA,TA,BrkTil,GasA,TA,N,810,672,0,1482,2,0,4,1,7,0,P,0,0,254,0,0,0,0,3,2008,Normal,140000.0
10440,Pave,Lvl,Gtl,1Fam,2Story,5,8,1904,2002,TA,TA,PConc,GasA,Gd,Y,958,581,0,1539,2,0,3,1,8,1,P,70,78,68,0,0,0,0,6,2008,Normal,157500.0
9020,Pave,Lvl,Gtl,1Fam,SLvl,6,7,1966,1966,TA,TA,CBlock,GasA,TA,Y,1165,0,0,1165,1,1,3,1,6,0,Y,0,129,0,0,0,0,0,5,2008,Normal,174900.0
8000,Pave,Lvl,Gtl,Duplex,1Story,5,4,1961,1961,TA,TA,CBlock,GasA,Ex,N,1800,0,0,1800,2,0,6,2,10,0,Y,0,0,0,0,0,0,0,7,2007,Normal,141000.0
12665,Pave,Lvl,Gtl,1Fam,1.5Fin,5,8,1915,1950,TA,TA,BrkTil,GasA,Gd,Y,876,540,0,1416,1,1,4,1,7,1,Y,418,0,194,0,0,0,0,6,2008,Normal,153900.0
16647,Pave,Lvl,Gtl,1Fam,SFoyer,5,5,1975,1981,TA,TA,CBlock,GasA,TA,Y,1701,0,0,1701,2,0,3,1,6,2,Y,0,0,0,0,0,0,0,1,2007,Normal,171000.0
9317,Pave,Lvl,Gtl,1Fam,2Story,7,5,1993,1993,Gd,TA,PConc,GasA,Ex,Y,1006,769,0,1775,2,1,3,1,7,1,Y,234,72,192,0,0,0,0,7,2009,Normal,213000.0
15523,Pave,Lvl,Gtl,1Fam,1Story,5,6,1972,1972,TA,TA,CBlock,GasA,Ex,Y,864,0,0,864,1,0,3,1,5,1,Y,0,0,0,0,0,0,0,8,2009,Normal,133500.0
45600,Pave,Bnk,Gtl,1Fam,1.5Fin,6,8,1908,1997,TA,TA,BrkTil,GasA,TA,Y,1307,1051,0,2358,3,0,5,1,10,1,Y,486,40,0,0,175,0,0,9,2008,Normal,240000.0
9600,Pave,Lvl,Gtl,1Fam,SLvl,6,7,1976,1994,Gd,Gd,CBlock,GasA,Ex,Y,1094,761,0,1855,2,1,3,1,7,1,Y,113,100,0,0,0,0,0,8,2007,Normal,187000.0
4435,Pave,Lvl,Gtl,TwnhsE,1Story,6,5,2003,2003,Gd,TA,PConc,GasA,Ex,Y,848,0,0,848,1,0,1,1,3,0,Y,140,0,0,0,0,0,0,11,2007,Normal,131500.0
3196,Pave,Lvl,Gtl,TwnhsE,1Story,8,5,2003,2003,Gd,TA,PConc,GasA,Ex,Y,1456,0,0,1456,2,0,2,1,7,1,Y,143,20,0,0,0,0,0,5,2006,Normal,215000.0
7128,Pave,Lvl,Gtl,1Fam,2.5Unf,7,5,1941,1950,TA,Gd,CBlock,GasA,Gd,Y,918,728,0,1646,2,0,4,1,7,2,Y,0,0,0,0,126,0,0,8,2007,Normal,164000.0
12095,Pave,Lvl,Gtl,1Fam,SLvl,6,6,1964,1964,TA,Gd,CBlock,GasA,TA,Y,1445,0,0,1445,1,1,3,1,7,1,Y,180,0,0,0,0,0,0,8,2009,Normal,158000.0
17920,Pave,Lvl,Gtl,1Fam,1Story,5,4,1955,1974,TA,TA,CBlock,GasA,TA,Y,1779,0,0,1779,1,1,3,1,6,1,Y,0,418,0,0,312,0,0,7,2006,Abnorml,170000.0
6897,Pave,Lvl,Gtl,1Fam,1Story,5,8,1962,2010,TA,Gd,CBlock,GasA,Ex,Y,1040,0,0,1040,1,1,3,1,6,0,Y,0,104,0,0,0,0,0,4,2010,Normal,127000.0
10970,Pave,Low,Mod,1Fam,SLvl,6,6,1978,1978,TA,TA,CBlock,GasA,TA,Y,1026,0,0,1026,1,0,3,1,5,0,Y,0,0,34,0,0,0,0,10,2008,Normal,147000.0
8125,Pave,Lvl,Gtl,1Fam,2Story,6,5,1994,1995,TA,TA,PConc,GasA,Gd,Y,702,779,0,1481,2,1,3,1,6,1,Y,0,36,0,0,0,0,0,3,2009,Normal,174000.0
10400,Pave,Lvl,Gtl,1Fam,1Story,7,5,1976,1976,TA,TA,CBlock,GasA,TA,Y,1370,0,0,1370,2,0,3,1,6,1,Y,0,0,0,0,0,0,0,6,2009,Family,152000.0
11029,Pave,Lvl,Gtl,1Fam,2Story,6,7,1968,1984,TA,TA,CBlock,GasA,TA,Y,1512,1142,0,2654,2,1,4,1,9,1,Y,0,65,0,0,222,0,0,8,2006,Normal,250000.0
7642,Pave,Lvl,Gtl,1Fam,1.5Fin,7,8,1918,1998,Gd,TA,BrkTil,GasA,Gd,Y,912,514,0,1426,1,1,3,1,7,1,Y,0,240,0,0,0,0,0,6,2007,Normal,189950.0
11625,Pave,Lvl,Gtl,2fmCon,1Story,5,4,1965,1965,TA,TA,PConc,GasA,Ex,Y,1039,0,0,1039,1,1,3,1,6,0,Y,0,0,0,0,0,0,0,4,2010,Normal,131500.0
9672,Pave,Lvl,Gtl,1Fam,1Story,6,5,1984,1985,TA,TA,PConc,GasA,TA,Y,1097,0,0,1097,2,0,3,1,6,0,Y,0,0,0,0,0,0,0,5,2010,Normal,152000.0
7931,Pave,Lvl,Gtl,1Fam,1Story,5,5,1959,1959,TA,TA,CBlock,GasA,TA,Y,1148,0,0,1148,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,7,2009,Normal,132500.0
8640,Pave,Lvl,Gtl,1Fam,1Story,7,5,2007,2008,Gd,TA,PConc,GasA,Ex,Y,1372,0,0,1372,2,0,3,1,6,0,Y,0,140,0,0,0,0,0,5,2008,Partial,250580.0
8750,Pave,Lvl,Gtl,1Fam,1Story,5,6,1970,1970,TA,TA,CBlock,GasA,TA,Y,1002,0,0,1002,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,8,2009,Normal,148500.0
10656,Pave,HLS,Gtl,1Fam,1Story,8,5,2006,2007,Gd,TA,PConc,GasA,Ex,Y,1646,0,0,1646,2,0,3,1,6,1,Y,192,80,0,0,0,0,0,11,2007,Partial,248900.0
6970,Pave,Lvl,Gtl,1Fam,1Story,4,5,1961,1961,TA,TA,CBlock,GasA,TA,Y,1120,0,0,1120,1,1,3,1,5,0,Y,168,0,0,0,0,0,400,5,2007,Normal,129000.0
14762,Pave,Lvl,Gtl,1Fam,2Story,5,6,1948,1950,TA,TA,Slab,GasA,Gd,Y,1547,720,53,2320,2,0,2,1,7,1,P,120,144,0,0,0,0,0,5,2006,Normal,169000.0
9938,Pave,Lvl,Gtl,1Fam,2Story,7,5,1993,1994,Gd,TA,PConc,GasA,Ex,Y,1062,887,0,1949,2,1,3,1,8,1,Y,156,90,0,0,0,0,0,6,2010,Normal,236000.0
6600,Pave,Lvl,Gtl,1Fam,1Story,5,5,1962,1962,TA,TA,CBlock,GasA,Gd,N,894,0,0,894,1,0,2,1,5,0,Y,0,0,0,0,0,0,0,8,2009,Normal,109500.0
8750,Pave,Lvl,Gtl,1Fam,2Story,6,5,1998,1998,TA,TA,PConc,GasA,Ex,Y,804,878,0,1682,2,1,3,1,7,0,Y,0,77,0,0,0,0,0,6,2010,Normal,200500.0
8892,Pave,Lvl,Gtl,1Fam,1Story,5,7,1953,1996,Gd,TA,Stone,GasA,Gd,Y,910,0,0,910,1,0,3,1,5,0,Y,196,0,150,0,0,0,0,10,2008,Normal,116000.0
12144,Pave,Lvl,Gtl,1Fam,1Story,5,7,1949,1950,Gd,TA,CBlock,GasA,Gd,Y,1036,0,232,1268,1,0,3,1,6,1,Y,0,28,0,0,0,0,0,9,2009,Normal,133000.0
5720,Pave,Lvl,Gtl,1Fam,1.5Fin,5,6,1941,1950,TA,TA,CBlock,GasA,Ex,Y,676,455,0,1131,1,1,3,1,5,0,Y,26,0,0,0,0,0,0,8,2009,Abnorml,66500.0
9000,Pave,Lvl,Gtl,1Fam,2Story,8,5,2007,2007,Gd,TA,PConc,GasA,Ex,Y,1184,1426,0,2610,2,1,4,1,11,1,Y,208,364,0,0,0,0,0,8,2007,Partial,303477.0
25286,Pave,HLS,Mod,1Fam,1Story,4,5,1963,1963,TA,TA,PConc,GasA,Gd,Y,1040,0,0,1040,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,1,2007,Normal,132250.0
8834,Pave,Lvl,Gtl,1Fam,2Story,9,5,2004,2005,Gd,TA,PConc,GasA,Ex,Y,1462,762,0,2224,2,1,4,1,10,1,Y,184,0,0,0,0,0,0,6,2009,Normal,350000.0
11782,Pave,Lvl,Gtl,1Fam,SFoyer,5,7,1961,1995,TA,TA,CBlock,GasA,TA,Y,1155,0,0,1155,1,0,3,1,6,0,Y,192,0,0,0,0,0,400,6,2010,Normal,148000.0
7000,Pave,Lvl,Gtl,1Fam,1Story,5,8,1978,2005,Gd,Gd,CBlock,GasA,Ex,Y,864,0,0,864,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,7,2009,Normal,136500.0
7024,Pave,Lvl,Gtl,1Fam,1Story,5,5,2005,2006,TA,TA,PConc,GasA,Gd,Y,1090,0,0,1090,1,1,2,1,5,0,Y,0,49,0,0,0,0,0,6,2007,Normal,157000.0
13758,Pave,Lvl,Gtl,1Fam,1.5Fin,7,5,1990,1991,Gd,Gd,CBlock,GasA,Ex,Y,1187,530,0,1717,2,1,3,1,7,1,Y,168,36,0,0,0,0,0,4,2007,Normal,187500.0
9636,Pave,Lvl,Gtl,1Fam,2Story,6,5,1992,1993,TA,TA,PConc,GasA,Gd,Y,808,785,0,1593,2,1,3,1,7,1,Y,342,40,0,0,0,0,0,12,2009,Normal,178000.0
6204,Pave,Bnk,Gtl,1Fam,2.5Fin,4,5,1912,1950,Gd,TA,PConc,GasA,TA,N,954,795,481,2230,1,0,5,1,10,0,Y,0,188,0,0,0,0,0,3,2006,Normal,118500.0
7150,Pave,Lvl,Gtl,1Fam,1Story,5,5,1967,1967,TA,TA,CBlock,GasA,TA,Y,892,0,0,892,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,7,2009,Normal,100000.0
5119,Pave,Lvl,Gtl,TwnhsE,1Story,9,5,1999,2000,Gd,TA,PConc,GasA,Ex,Y,1709,0,0,1709,2,0,2,1,5,1,Y,97,65,0,0,0,0,0,1,2008,Abnorml,328900.0
8393,Pave,Lvl,Gtl,Duplex,1Story,5,5,1959,2005,TA,TA,CBlock,GasA,Ex,Y,1712,0,0,1712,2,0,4,2,8,0,Y,272,54,0,0,0,0,0,6,2006,Family,145000.0
16466,Pave,Lvl,Gtl,1Fam,1.5Fin,5,7,1955,1955,TA,Gd,PConc,GasA,TA,Y,872,521,0,1393,1,1,3,1,8,0,Y,121,0,0,0,265,0,0,4,2008,Normal,135500.0
15865,Pave,Lvl,Mod,1Fam,1Story,8,6,1970,1970,Gd,Gd,PConc,GasA,Ex,Y,2217,0,0,2217,2,0,4,1,8,1,Y,81,207,0,0,224,0,0,10,2007,Normal,268000.0
12160,Pave,Lvl,Gtl,1Fam,1Story,6,4,1953,1953,TA,TA,CBlock,GasA,Ex,Y,1505,0,0,1505,1,0,2,1,6,1,Y,0,0,0,162,0,0,0,2,2009,Normal,149500.0
